,image_id,census_tract_id
3305,10872,17031010600.0
3306,58243,17031590600.0
3307,14861,17031252101.0
3308,4337,17031140702.0
3309,47501,17031510100.0
3310,27362,17031210502.0
3311,55381,17031310500.0
3312,22442,17031220602.0
3313,8613,17031520100.0
3314,29039,17031700501.0
3315,23409,17031260400.0
3316,56157,17031520200.0
3317,50883,17031630800.0
3318,8100,17031161200.0
3319,40867,17031200200.0
3320,45724,17031711200.0
3321,41160,17031283200.0
3322,50774,17031140100.0
3323,55920,17031711000.0
3324,46258,17031650100.0
3325,48302,17031310400.0
3326,3374,17031191302.0
3327,25684,17031220902.0
3328,30812,17031020702.0
3329,41961,17031140200.0
3330,32308,17031190602.0
3331,54848,17031490902.0
3332,1867,17031061800.0
3333,2685,17031010100.0
3334,23569,17031480100.0
3335,46763,17031830600.0
3336,10721,17031830700.0
3337,16857,17031671900.0
3338,21263,17031750600.0
3339,18396,17031020802.0
3340,15053,17031200401.0
3341,23309,17031231100.0
3342,44713,17031030103.0
3343,4659,17031020801.0
3344,57683,17031190800.0
3345,31069,17031190900.0
3346,23072,17031030604.0
3347,50526,17031191100.0
3348,32457,17031690300.0
3349,54100,17031600900.0
3350,37801,17031191200.0
3351,41040,17031841200.0
3352,26445,17031080400.0
3353,51029,17031031300.0
3354,51559,17031460500.0
3355,59121,17031140702.0
3356,42987,17031063200.0
3357,22630,17031750500.0
3358,12687,17031821402.0
3359,4767,17031130300.0
3360,113,17031140301.0
3361,35014,17031460400.0
3362,15784,17031200300.0
3363,12813,17031030706.0
3364,6596,17031210400.0
3365,41333,17031110200.0
3366,28172,17031063200.0
3367,6684,17031200402.0
3368,24781,17031020400.0
3369,42888,17031640300.0
3370,42464,17031191301.0
3371,59001,17031600900.0
3372,6718,17031310700.0
3373,3573,17031190601.0
3374,2407,17031100600.0
3375,10406,17031190701.0
3376,38576,17031230800.0
3377,51423,17031431200.0
3378,16172,17031310600.0
3379,17359,17031351500.0
3380,31740,17031980100.0
3381,17953,17031750600.0
3382,14382,17031250200.0
3383,38196,17031310900.0
3384,20667,17031010701.0
3385,17870,17031491100.0
3386,19191,17031231100.0
3387,20393,17031411000.0
3388,23343,17031130300.0
3389,24936,17031760802.0
3390,17062,17031310900.0
3391,48992,17031030103.0
3392,42196,17031010701.0
3393,10389,17031490902.0
3394,52098,17031836900.0
3395,25170,17031837800.0
3396,47908,17031063301.0
3397,17068,17031030702.0
3398,16393,17031020601.0
3399,24254,17031110502.0
3400,5882,17031020301.0
3401,36788,17031020702.0
3402,25208,17031836300.0
3403,26108,17031140702.0
3404,57317,17031550100.0
3405,24263,17031750500.0
3406,52212,17031151002.0
3407,45650,17031836600.0
3408,5613,17031730202.0
3409,49837,17031020801.0
3410,3846,17031030604.0
3411,13128,17031020802.0
3412,9355,17031834300.0
3413,4381,17031837100.0
3414,27515,17031310600.0
3415,46418,17031351500.0
3416,37920,17031843200.0
3417,2745,17031650400.0
3418,39066,17031280900.0
3419,4185,17031190701.0
3420,51647,17031190601.0
3421,37267,17031191301.0
3422,15833,17031200402.0
3423,37170,17031200401.0
3424,22118,17031220902.0
3425,25605,17031630300.0
3426,17709,17031661100.0
3427,28120,17031210502.0
3428,56721,17031390600.0
3429,24467,17031843200.0
3430,53524,17031252101.0
3431,14504,17031010300.0
3432,47520,17031010600.0
3433,38097,17031821402.0
3434,12281,17031620300.0
3435,45032,17031190602.0
3436,60206,17031191302.0
3437,33037,17031220602.0
3438,33673,17031620100.0
3439,71,17031310400.0
3440,7128,17031841200.0
3441,52025,17031440600.0
3442,26167,17031440900.0
3443,26016,17031020702.0
3444,44631,17031671900.0
3445,17848,17031020802.0
3446,6737,17031630800.0
3447,25591,17031020301.0
3448,25482,17031260400.0
3449,21024,17031210501.0
3450,13034,17031200200.0
3451,924,17031140200.0
3452,17550,17031410500.0
3453,40715,17031020601.0
3454,7575,17031600700.0
3455,53693,17031590600.0
3456,18313,17031063301.0
3457,50705,17031837800.0
3458,44960,17031836900.0
3459,5887,17031390100.0
3460,32257,17031520100.0
3461,35067,17031010701.0
3462,16836,17031831800.0
3463,50796,17031030706.0
3464,35684,17031231100.0
3465,33131,17031230800.0
3466,3785,17031190800.0
3467,3084,17031843900.0
3468,6382,17031130300.0
3469,42481,17031130300.0
3470,32541,17031620100.0
3471,40773,17031080400.0
3472,12442,17031550100.0
3473,32311,17031839600.0
3474,12354,17031841200.0
3475,36635,17031140301.0
3476,24343,17031840100.0
3477,50688,17031630300.0
3478,45257,17031620300.0
3479,14685,17031030604.0
3480,53055,17031020801.0
3481,7467,17031191200.0
3482,25503,17031191100.0
3483,2436,17031280900.0
3484,34125,17031190900.0
3485,48497,17031140702.0
3486,11728,17031431200.0
3487,7673,17031283200.0
3488,53568,17031140100.0
3489,34720,17031831500.0
3490,48070,17031980100.0
3491,36587,17031110502.0
3492,46527,17031760802.0
3493,39730,17031061800.0
3494,3559,17031140301.0
3495,30779,17031830700.0
3496,50447,17031830600.0
3497,36174,17031063200.0
3498,33637,17031061800.0
3499,53135,17031490902.0
3500,20981,17031110200.0
3501,50509,17031061901.0
3502,29258,17031310400.0
3503,48139,17031831800.0
3504,12040,17031700501.0
3505,3922,17031310500.0
3506,2080,17031100600.0
3507,39186,17031020400.0
3508,22869,17031640300.0
3509,47861,17031210501.0
3510,12248,17031310700.0
3511,54364,17031221500.0
3512,11706,17031520100.0
3513,40804,17031151002.0
3514,21968,17031840400.0
3515,26470,17031530502.0
3516,14077,17031839600.0
3517,47887,17031310500.0
3518,4301,17031600900.0
3519,44750,17031310500.0
3520,18501,17031191100.0
3521,20765,17031190900.0
3522,44238,17031190800.0
3523,19657,17031210501.0
3524,59471,17031351500.0
3525,59139,17031640300.0
3526,36132,17031980100.0
3527,37879,17031020400.0
3528,34873,17031650100.0
3529,49105,17031839600.0
3530,36638,17031834200.0
3531,55519,17031030706.0
3532,49648,17031750600.0
3533,8576,17031310400.0
3534,57780,17031310700.0
3535,27162,17031490902.0
3536,45369,17031640300.0
3537,56824,17031020400.0
3538,46896,17031061800.0
3539,7959,17031830600.0
3540,42840,17031830700.0
3541,55389,17031700501.0
3542,5621,17031161200.0
3543,39722,17031839500.0
3544,450,17031030103.0
3545,11545,17031834200.0
3546,47746,17031590600.0
3547,40328,17031110502.0
3548,49208,17031843200.0
3549,40379,17031843200.0
3550,59832,17031110502.0
3551,34527,17031221500.0
3552,21272,17031760802.0
3553,52803,17031140200.0
3554,58015,17031831500.0
3555,2891,17031151002.0
3556,19626,17031834300.0
3557,4658,17031760802.0
3558,49224,17031161200.0
3559,40165,17031843900.0
3560,37406,17031650100.0
3561,40626,17031140100.0
3562,31859,17031283200.0
3563,36058,17031834300.0
3564,22395,17031010100.0
3565,27969,17031843900.0
3566,15124,17031310800.0
3567,11053,17031831500.0
3568,33934,17031030706.0
3569,32890,17031140301.0
3570,4573,17031834300.0
3571,24344,17031843900.0
3572,6168,17031831500.0
3573,32398,17031700501.0
3574,52029,17031830700.0
3575,23650,17031600700.0
3576,27120,17031730202.0
3577,48567,17031190800.0
3578,54821,17031061901.0
3579,31113,17031190900.0
3580,733,17031191100.0
3581,22565,17031831800.0
3582,46223,17031836600.0
3583,13174,17031191200.0
3584,48459,17031080400.0
3585,54140,17031840100.0
3586,168,17031830600.0
3587,48721,17031836300.0
3588,19721,17031821402.0
3589,29056,17031260400.0
3590,12744,17031730202.0
3591,55512,17031836600.0
3592,2659,17031650400.0
3593,18146,17031836300.0
3594,33783,17031030702.0
3595,44809,17031030702.0
3596,27484,17031840100.0
3597,13460,17031980100.0
3598,25300,17031100600.0
3599,47916,17031230900.0
3600,52889,17031231100.0
3601,39904,17031230800.0
3602,22701,17031834200.0
3603,7401,17031431200.0
3604,53818,17031839500.0
3605,7315,17031530502.0
3606,28947,17031840400.0
3607,4244,17031836600.0
3608,58884,17031640300.0
3609,33341,17031839600.0
3610,31163,17031031300.0
3611,12142,17031730202.0
3612,39256,17031030604.0
3613,46330,17031750600.0
3614,16112,17031210501.0
3615,18850,17031310400.0
3616,20994,17031750500.0
3617,55141,17031841200.0
3618,30506,17031020400.0
3619,56830,17031600900.0
3620,7305,17031063200.0
3621,23467,17031110200.0
3622,43610,17031020801.0
3623,40374,17031440600.0
3624,35570,17031210501.0
3625,28702,17031440900.0
3626,40168,17031837800.0
3627,58858,17031063301.0
3628,51993,17031460400.0
3629,42979,17031480100.0
3630,29993,17031831800.0
3631,51509,17031061901.0
3632,30434,17031210800.0
3633,5963,17031020601.0
3634,28258,17031210400.0
3635,41949,17031200300.0
3636,14177,17031836300.0
3637,42742,17031170800.0
3638,22331,17031020301.0
3639,6122,17031230900.0
3640,2314,17031020802.0
3641,131,17031310700.0
3642,24805,17031390100.0
3643,48970,17031020702.0
3644,9573,17031600400.0
3645,34775,17031410500.0
3646,20824,17031200200.0
3647,47003,17031140702.0
3648,57559,17031671900.0
3649,42222,17031310900.0
3650,56837,17031836900.0
3651,6988,17031310600.0
3652,31268,17031100600.0
3653,725,17031700501.0
3654,9384,17031080400.0
3655,56655,17031191200.0
3656,50265,17031191100.0
3657,36150,17031190900.0
3658,42483,17031190800.0
3659,33467,17031260400.0
3660,56928,17031630300.0
3661,35136,17031630800.0
3662,3024,17031830600.0
3663,36752,17031600700.0
3664,7954,17031620300.0
3665,25532,17031830700.0
3666,59388,17031700501.0
3667,32207,17031140100.0
3668,23509,17031310500.0
3669,23273,17031310500.0
3670,51985,17031283200.0
3671,17666,17031280900.0
3672,56592,17031310700.0
3673,59019,17031640300.0
3674,9513,17031020400.0
3675,28636,17031140200.0
3676,26578,17031821402.0
3677,9792,17031830700.0
3678,51307,17031650400.0
3679,1572,17031831800.0
3680,29806,17031520100.0
3681,5322,17031010600.0
3682,15775,17031010300.0
3683,30772,17031390600.0
3684,41269,17031661100.0
3685,50978,17031839600.0
3686,32205,17031490902.0
3687,30260,17031130300.0
3688,42079,17031310800.0
3689,29358,17031620100.0
3690,41348,17031010100.0
3691,10541,17031310400.0
3692,26423,17031061800.0
3693,6032,17031550100.0
3694,37553,17031650100.0
3695,13159,17031840100.0
3696,11595,17031161200.0
3697,14034,17031490902.0
3698,13051,17031061800.0
3699,42760,17031830600.0
3700,5876,17031221500.0
3701,52247,17031590600.0
3702,6864,17031061901.0
3703,4568,17031191200.0
3704,27908,17031730600.0
3705,40190,17031840100.0
3706,27406,17031200402.0
3707,30695,17031410700.0
3708,33493,17031191301.0
3709,31019,17031411000.0
3710,42784,17031600400.0
3711,22866,17031190601.0
3712,48413,17031190701.0
3713,16217,17031220602.0
3714,49324,17031460500.0
3715,14312,17031840400.0
3716,1609,17031200401.0
3717,53843,17031351500.0
3718,50954,17031530502.0
3719,19677,17031980100.0
3720,51231,17031839500.0
3721,52337,17031210502.0
3722,15892,17031250200.0
3723,21639,17031030706.0
3724,35829,17031252101.0
3725,53750,17031491100.0
3726,10732,17031730600.0
3727,33855,17031730500.0
3728,10493,17031690300.0
3729,27967,17031031300.0
3730,56770,17031220902.0
3731,1435,17031220902.0
3732,15067,17031110200.0
3733,16431,17031063200.0
3734,5332,17031170800.0
3735,24018,17031200300.0
3736,16934,17031061901.0
3737,40970,17031600900.0
3738,789,17031210400.0
3739,40745,17031837100.0
3740,48877,17031351500.0
3741,13021,17031210800.0
3742,14937,17031750600.0
3743,40372,17031480100.0
3744,28281,17031191302.0
3745,58254,17031190602.0
3746,15429,17031460400.0
3747,1837,17031190701.0
3748,20612,17031190601.0
3749,28782,17031191301.0
3750,50494,17031200402.0
3751,30068,17031252101.0
3752,36358,17031200401.0
3753,7900,17031210502.0
3754,42080,17031220602.0
3755,51196,17031570200.0
3756,18631,17031730500.0
3757,37936,17031510100.0
3758,29011,17031190602.0
3759,1378,17031250200.0
3760,17922,17031843900.0
3761,4329,17031032100.0
3762,18875,17031831500.0
3763,31692,17031490500.0
3764,22376,17031839500.0
3765,2565,17031690300.0
3766,1454,17031530502.0
3767,24334,17031840400.0
3768,17449,17031030702.0
3769,20128,17031834300.0
3770,38410,17031460500.0
3771,18998,17031411000.0
3772,20134,17031280400.0
3773,6158,17031410700.0
3774,1276,17031351000.0
3775,21564,17031836600.0
3776,54612,17031550200.0
3777,952,17031730202.0
3778,51290,17031030103.0
3779,33038,17031570200.0
3780,13902,17031010701.0
3781,27981,17031836300.0
3782,33999,17031491100.0
3783,58416,17031834200.0
3784,20020,17031510100.0
3785,45294,17031520200.0
3786,2151,17031351000.0
3787,11801,17031280400.0
3788,57289,17031191302.0
3789,48066,17031711000.0
3790,35174,17031711200.0
3791,29668,17031140301.0
3792,49587,17031490500.0
3793,55060,17031032100.0
3794,21513,17031570100.0
3795,46423,17031151002.0
3796,24675,17031350100.0
3797,56424,17031837100.0
3798,43329,17031350100.0
3799,24400,17031834200.0
3800,54276,17031570100.0
3801,54199,17031030702.0
3802,14959,17031843200.0
3803,40819,17031711200.0
3804,19813,17031711000.0
3805,5525,17031110502.0
3806,7867,17031520200.0
3807,31275,17031760802.0
3808,30969,17031550200.0
3809,41715,17031080400.0
3810,20900,17031630800.0
3811,23297,17031351500.0
3812,33859,17031280400.0
3813,59315,17031460400.0
3814,8112,17031351000.0
3815,5282,17031020801.0
3816,12635,17031063200.0
3817,42990,17031110200.0
3818,29588,17031831500.0
3819,26986,17031080400.0
3820,40238,17031191200.0
3821,4611,17031310800.0
3822,2601,17031100600.0
3823,47953,17031480100.0
3824,43620,17031140301.0
3825,10989,17031080400.0
3826,23281,17031010100.0
3827,25124,17031550200.0
3828,44298,17031030604.0
3829,37966,17031210800.0
3830,39559,17031843900.0
3831,33439,17031760802.0
3832,19634,17031190900.0
3833,53975,17031411000.0
3834,24317,17031140702.0
3835,21243,17031191100.0
3836,20430,17031350100.0
3837,47997,17031410700.0
3838,38511,17031570100.0
3839,22941,17031834300.0
3840,48471,17031140702.0
3841,37545,17031600900.0
3842,23233,17031032100.0
3843,41415,17031490500.0
3844,15481,17031843200.0
3845,58289,17031191100.0
3846,33743,17031110502.0
3847,44522,17031191200.0
3848,54982,17031837100.0
3849,18516,17031310900.0
3850,49338,17031700501.0
3851,52404,17031210400.0
3852,56246,17031061800.0
3853,701,17031671900.0
3854,53010,17031490902.0
3855,55296,17031590600.0
3856,46932,17031440900.0
3857,46703,17031440600.0
3858,59286,17031836600.0
3859,47843,17031190602.0
3860,41685,17031730202.0
3861,46158,17031230800.0
3862,54998,17031620100.0
3863,6592,17031600700.0
3864,6856,17031431200.0
3865,29133,17031310400.0
3866,10125,17031650400.0
3867,25957,17031839600.0
3868,6478,17031231100.0
3869,35679,17031570200.0
3870,44628,17031200200.0
3871,7098,17031130300.0
3872,29820,17031200300.0
3873,8218,17031520100.0
3874,46435,17031460400.0
3875,23448,17031030702.0
3876,46146,17031170800.0
3877,33461,17031730500.0
3878,10369,17031730600.0
3879,11562,17031410500.0
3880,54067,17031230900.0
3881,39613,17031841200.0
3882,25843,17031830700.0
3883,48873,17031836300.0
3884,58677,17031830600.0
3885,32762,17031821402.0
3886,15263,17031480100.0
3887,4721,17031191302.0
3888,25463,17031390100.0
3889,32970,17031020702.0
3890,41316,17031460500.0
3891,43529,17031750600.0
3892,31580,17031020702.0
3893,14666,17031661100.0
3894,3185,17031460500.0
3895,31700,17031190602.0
3896,42103,17031191302.0
3897,53917,17031200402.0
3898,20757,17031600400.0
3899,5584,17031280400.0
3900,53840,17031491100.0
3901,56589,17031510100.0
3902,36630,17031490500.0
3903,54167,17031411000.0
3904,18494,17031837100.0
3905,41815,17031032100.0
3906,35715,17031410700.0
3907,15588,17031031300.0
3908,1990,17031191301.0
3909,17780,17031063301.0
3910,33378,17031351000.0
3911,9774,17031030706.0
3912,17232,17031220602.0
3913,9118,17031310700.0
3914,59831,17031390600.0
3915,15540,17031210502.0
3916,33622,17031010600.0
3917,29959,17031730600.0
3918,46573,17031730500.0
3919,42472,17031020802.0
3920,16903,17031220902.0
3921,44357,17031252101.0
3922,17983,17031570200.0
3923,57018,17031200401.0
3924,15751,17031550200.0
3925,49000,17031020301.0
3926,5870,17031020601.0
3927,26803,17031250200.0
3928,10122,17031690300.0
3929,10507,17031190601.0
3930,51101,17031570100.0
3931,55475,17031980100.0
3932,44933,17031510100.0
3933,35508,17031836900.0
3934,33969,17031491100.0
3935,21187,17031250200.0
3936,49523,17031837800.0
3937,31888,17031063301.0
3938,21394,17031151002.0
3939,40054,17031520200.0
3940,48396,17031190900.0
3941,51434,17031190800.0
3942,23895,17031020301.0
3943,31579,17031010701.0
3944,32203,17031030103.0
3945,12730,17031020802.0
3946,58712,17031690300.0
3947,11317,17031310500.0
3948,46779,17031020601.0
3949,18559,17031020400.0
3950,56918,17031711000.0
3951,49318,17031711200.0
3952,41434,17031821402.0
3953,35646,17031837800.0
3954,31349,17031350100.0
3955,14345,17031190701.0
3956,16635,17031520200.0
3957,58798,17031351500.0
3958,13700,17031310600.0
3959,17777,17031980100.0
3960,33980,17031190800.0
3961,10354,17031030706.0
3962,6525,17031711000.0
3963,7989,17031711200.0
3964,16867,17031030103.0
3965,38832,17031010701.0
3966,60290,17031836900.0
3967,50681,17031640300.0
3968,26710,17031140301.0
3969,228,17031840100.0
3970,35833,17031252101.0
3971,3076,17031010300.0
3972,3164,17031831800.0
3973,57481,17031200401.0
3974,40120,17031650100.0
3975,28284,17031390100.0
3976,17795,17031310800.0
3977,9267,17031620300.0
3978,26084,17031750500.0
3979,7645,17031130300.0
3980,41409,17031190701.0
3981,27451,17031130300.0
3982,36095,17031140100.0
3983,23385,17031671900.0
3984,14632,17031200300.0
3985,58770,17031161200.0
3986,11245,17031061901.0
3987,55676,17031283200.0
3988,10203,17031220902.0
3989,45903,17031310600.0
3990,40411,17031230900.0
3991,37828,17031840400.0
3992,9104,17031220602.0
3993,10304,17031630300.0
3994,54403,17031200402.0
3995,21846,17031280900.0
3996,23670,17031630800.0
3997,6379,17031310900.0
3998,43091,17031841200.0
3999,5552,17031650100.0
4000,24982,17031283200.0
4001,34519,17031140100.0
4002,28620,17031190601.0
4003,28829,17031031300.0
4004,10398,17031010100.0
4005,53642,17031410500.0
4006,56096,17031550100.0
4007,40758,17031280900.0
4008,15544,17031650400.0
4009,5942,17031140200.0
4010,5571,17031020801.0
4011,31084,17031170800.0
4012,47917,17031191301.0
4013,56880,17031200200.0
4014,26237,17031620100.0
4015,18042,17031030604.0
4016,38985,17031530502.0
4017,47230,17031839500.0
4018,38590,17031841200.0
4019,29656,17031210400.0
4020,45403,17031140200.0
4021,23187,17031260400.0
4022,48418,17031210501.0
4023,60129,17031310700.0
4024,42684,17031620300.0
4025,18069,17031630300.0
4026,48951,17031161200.0
4027,48488,17031390600.0
4028,39456,17031834200.0
4029,41008,17031821402.0
4030,1874,17031210800.0
4031,5205,17031010600.0
4032,196,17031550100.0
4033,58804,17031840400.0
4034,59384,17031530502.0
4035,8926,17031440600.0
4036,16642,17031010300.0
4037,41341,17031630800.0
4038,4549,17031650400.0
4039,18579,17031030604.0
4040,20823,17031020801.0
4041,16081,17031600400.0
4042,31809,17031440900.0
4043,28957,17031839500.0
4044,16433,17031221500.0
4045,23680,17031210502.0
4046,27741,17031221500.0
4047,14134,17031260400.0
4048,46943,17031151002.0
4049,44578,17031661100.0
4050,33643,17031140400.0
4051,33470,17031030900.0
4052,11752,17031230400.0
4053,54239,17031210602.0
4054,38207,17031081401.0
4055,26931,17031500100.0
4056,24199,17031730400.0
4057,612,17031170400.0
4058,37588,17031040100.0
4059,55346,17031390200.0
4060,11122,17031838200.0
4061,28501,17031151200.0
4062,23248,17031610800.0
4063,8667,17031520500.0
4064,56091,17031500100.0
4065,3234,17031242400.0
4066,17479,17031590700.0
4067,18109,17031590500.0
4068,18977,17031242500.0
4069,11892,17031220400.0
4070,25918,17031030800.0
4071,46754,17031171000.0
4072,18386,17031030400.0
4073,11825,17031030200.0
4074,23825,17031061902.0
4075,33555,17031020302.0
4076,34668,17031031800.0
4077,15422,17031020302.0
4078,2543,17031282800.0
4079,11531,17031031700.0
4080,40320,17031020602.0
4081,45065,17031040100.0
4082,55502,17031100300.0
4083,14880,17031063303.0
4084,47505,17031720700.0
4085,51110,17031720200.0
4086,18159,17031590500.0
4087,21499,17031020701.0
4088,33577,17031020701.0
4089,53257,17031841000.0
4090,29731,17031161000.0
4091,41193,17031836000.0
4092,54075,17031140400.0
4093,50913,17031220901.0
4094,5476,17031700200.0
4095,155,17031062100.0
4096,2089,17031760801.0
4097,47172,17031760801.0
4098,24986,17031282700.0
4099,7958,17031031100.0
4100,26076,17031835800.0
4101,17893,17031720700.0
4102,44970,17031720200.0
4103,14729,17031410900.0
4104,2899,17031040800.0
4105,42489,17031410900.0
4106,58190,17031700100.0
4107,19740,17031040800.0
4108,3775,17031590700.0
4109,39579,17031060900.0
4110,40355,17031031400.0
4111,41629,17031060200.0
4112,45349,17031390700.0
4113,24780,17031062100.0
4114,2948,17031160501.0
4115,9113,17031241100.0
4116,34331,17031063303.0
4117,43626,17031221300.0
4118,22130,17031240800.0
4119,18287,17031100500.0
4120,3972,17031161000.0
4121,43539,17031040600.0
4122,10896,17031020701.0
4123,52908,17031832900.0
4124,47254,17031650200.0
4125,17839,17031031400.0
4126,58102,17031100500.0
4127,29278,17031833300.0
4128,27457,17031760801.0
4129,26389,17031210602.0
4130,5498,17031151200.0
4131,42216,17031031100.0
4132,3313,17031210602.0
4133,10481,17031110400.0
4134,21511,17031160501.0
4135,44615,17031160501.0
4136,26861,17031100300.0
4137,53521,17031040900.0
4138,11436,17031160502.0
4139,9382,17031040201.0
4140,655,17031282700.0
4141,18334,17031160700.0
4142,28732,17031081000.0
4143,39300,17031590700.0
4144,58430,17031031400.0
4145,50672,17031040100.0
4146,25833,17031040600.0
4147,30296,17031590700.0
4148,46248,17031040900.0
4149,57706,17031838200.0
4150,32793,17031590500.0
4151,15135,17031063100.0
4152,57633,17031040800.0
4153,5143,17031040300.0
4154,58089,17031590500.0
4155,53122,17031040300.0
4156,18623,17031031100.0
4157,30999,17031835200.0
4158,31908,17031838200.0
4159,53273,17031560700.0
4160,4262,17031150600.0
4161,51441,17031750200.0
4162,30376,17031839700.0
4163,21090,17031020602.0
4164,14759,17031520600.0
4165,25092,17031140400.0
4166,29245,17031081000.0
4167,39062,17031060900.0
4168,39817,17031839900.0
4169,20084,17031110400.0
4170,57121,17031720200.0
4171,11034,17031031400.0
4172,12917,17031040600.0
4173,309,17031040900.0
4174,21780,17031100500.0
4175,33884,17031160400.0
4176,50220,17031151100.0
4177,56427,17031500100.0
4178,8811,17031100300.0
4179,38216,17031150600.0
4180,35435,17031160502.0
4181,43578,17031100500.0
4182,54623,17031150800.0
4183,25504,17031070102.0
4184,4794,17031839800.0
4185,44098,17031100300.0
4186,55866,17031150402.0
4187,56882,17031221100.0
4188,32761,17031140400.0
4189,51398,17031031100.0
4190,36704,17031062100.0
4191,52019,17031222700.0
4192,48914,17031221300.0
4193,53041,17031838300.0
4194,13223,17031062100.0
4195,37676,17031040201.0
4196,18270,17031060900.0
4197,18565,17031720700.0
4198,56958,17031500100.0
4199,46443,17031520600.0
4200,14045,17031282800.0
4201,18613,17031610800.0
4202,17854,17031838200.0
4203,29610,17031282800.0
4204,41371,17031040201.0
4205,46000,17031063100.0
4206,1351,17031700200.0
4207,17363,17031242300.0
4208,1892,17031283800.0
4209,35383,17031222800.0
4210,10551,17031282700.0
4211,46302,17031040800.0
4212,5030,17031150402.0
4213,57662,17031070102.0
4214,7006,17031040300.0
4215,5899,17031650500.0
4216,18536,17031700100.0
4217,40989,17031220901.0
4218,51297,17031560700.0
4219,58397,17031040900.0
4220,9088,17031150402.0
4221,18629,17031040600.0
4222,49453,17031222600.0
4223,3933,17031241100.0
4224,48985,17031240800.0
4225,35657,17031040100.0
4226,1514,17031020602.0
4227,26793,17031040201.0
4228,35703,17031110400.0
4229,14418,17031720200.0
4230,2252,17031283800.0
4231,38461,17031770902.0
4232,49889,17031150402.0
4233,19919,17031063100.0
4234,17377,17031160800.0
4235,9691,17031610800.0
4236,20009,17031480400.0
4237,15511,17031160900.0
4238,19462,17031650500.0
4239,46778,17031730400.0
4240,22982,17031020302.0
4241,4455,17031222800.0
4242,52725,17031720700.0
4243,14608,17031282700.0
4244,43090,17031221100.0
4245,8387,17031070102.0
4246,50237,17031160900.0
4247,40975,17031070102.0
4248,23620,17031283800.0
4249,46286,17031063302.0
4250,45725,17031282800.0
4251,38542,17031070103.0
4252,10588,17031110400.0
4253,55102,17031160800.0
4254,42189,17031220701.0
4255,45229,17031160502.0
4256,17411,17031832100.0
4257,35400,17031063303.0
4258,45646,17031160502.0
4259,24679,17031610800.0
4260,59649,17031063100.0
4261,54892,17031140701.0
4262,13118,17031832900.0
4263,1921,17031220901.0
4264,43733,17031170600.0
4265,322,17031110501.0
4266,18040,17031650200.0
4267,26290,17031060800.0
4268,20520,17031160601.0
4269,16850,17031161000.0
4270,32195,17031240800.0
4271,30552,17031241100.0
4272,20586,17031835800.0
4273,31233,17031836000.0
4274,2179,17031160300.0
4275,36708,17031170700.0
4276,53478,17031210601.0
4277,50712,17031040300.0
4278,34141,17031839800.0
4279,4565,17031063302.0
4280,22767,17031222900.0
4281,43229,17031839900.0
4282,19644,17031060200.0
4283,48716,17031160300.0
4284,27184,17031150600.0
4285,12745,17031081000.0
4286,24505,17031835200.0
4287,31155,17031839700.0
4288,56285,17031171100.0
4289,52306,17031310300.0
4290,26532,17031150300.0
4291,51510,17031835800.0
4292,50610,17031310200.0
4293,53430,17031063303.0
4294,47977,17031081401.0
4295,20945,17031241100.0
4296,45626,17031240800.0
4297,20147,17031161000.0
4298,22120,17031650200.0
4299,7742,17031836000.0
4300,55672,17031840700.0
4301,42231,17031081401.0
4302,33162,17031150200.0
4303,25745,17031221300.0
4304,4151,17031170200.0
4305,23334,17031170300.0
4306,28497,17031831100.0
4307,56775,17031170500.0
4308,59952,17031160800.0
4309,35780,17031150700.0
4310,37246,17031081100.0
4311,43161,17031160900.0
4312,32395,17031222800.0
4313,36687,17031830800.0
4314,3932,17031170300.0
4315,59872,17031170500.0
4316,6093,17031170200.0
4317,36991,17031222700.0
4318,34277,17031150700.0
4319,46673,17031222900.0
4320,8986,17031081100.0
4321,37159,17031221100.0
4322,42392,17031838300.0
4323,20519,17031081000.0
4324,58876,17031140800.0
4325,36934,17031140500.0
4326,14453,17031150600.0
4327,41097,17031740100.0
4328,6927,17031210100.0
4329,45454,17031700502.0
4330,5238,17031020302.0
4331,37781,17031310300.0
4332,46350,17031063302.0
4333,28565,17031830800.0
4334,54143,17031310200.0
4335,46328,17031060900.0
4336,57155,17031160700.0
4337,53271,17031650500.0
4338,32397,17031061100.0
4339,51950,17031839800.0
4340,56336,17031150300.0
4341,24618,17031220701.0
4342,13710,17031390200.0
4343,25474,17031830800.0
4344,13601,17031700302.0
4345,51759,17031171000.0
4346,15014,17031750200.0
4347,7760,17031242300.0
4348,44926,17031390700.0
4349,46752,17031160700.0
4350,21494,17031222700.0
4351,12716,17031150300.0
4352,1686,17031770902.0
4353,45789,17031220701.0
4354,39354,17031160400.0
4355,39842,17031151100.0
4356,2351,17031081100.0
4357,34821,17031170400.0
4358,48078,17031841000.0
4359,48509,17031700302.0
4360,44486,17031061100.0
4361,115,17031840700.0
4362,30019,17031390700.0
4363,29114,17031060800.0
4364,60268,17031230400.0
4365,26451,17031171000.0
4366,25162,17031390200.0
4367,16422,17031170400.0
4368,42637,17031150800.0
4369,50045,17031222600.0
4370,14439,17031222600.0
4371,21709,17031480400.0
4372,51219,17031160601.0
4373,3415,17031700402.0
4374,53121,17031210601.0
4375,15847,17031700502.0
4376,30024,17031841000.0
4377,16574,17031230400.0
4378,59353,17031070103.0
4379,44380,17031150700.0
4380,51492,17031070103.0
4381,54744,17031700100.0
